X,Y,OBJECTID,cd,cdestacao,sguf,entidade,corpodagua,ambiente,latitude,longitude,nuecoli,med_2001,med_2003,med_2004,med_2005,med_2006,med_2007,med_2008,med_2009,med_2010,med_2011,med_2012,med_2013,med_2014,med_2015,med_2016,med_2017,med_2018,med_2019,med_2020,min_2001,min_2003,min_2004,min_2005,min_2006,min_2007,min_2008,min_2009,min_2010,min_2011,min_2012,min_2013,min_2014,min_2015,min_2016,min_2017,min_2018,min_2019,min_2020,max_2001,max_2003,max_2004,max_2005,max_2006,max_2007,max_2008,max_2009,max_2010,max_2011,max_2012,max_2013,max_2014,max_2015,max_2016,max_2017,max_2018,max_2019,max_2020
-39.6251109999999,-10.965,113,242,ITPITP330,BA,INGÁ,Rio Itapicuru,1,-10.965,-39.625111,5,,,,,,,,,,,,,,,,,,,12958,,,,,,,,,,,,,,,,,,,790,,,,,,,,,,,,,,,,,,,16000
-39.361639,-10.946583,114,245,ITPITP400,BA,INGÁ,Rio Itapicuru,1,-10.946583,-39.361639,6,,,,,,,,,,,,,,,,,,,761.66666667,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,2400
-39.307778,-10.989722,115,246,ITPITP430,BA,INEMA,Itapicuru,1,-10.989722,-39.307778,6,,,,,,,,,,,,,,,,,,,431,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,2400
-38.7565,-11.0254169999999,116,247,ITPITP500,BA,INGÁ,Rio Itapicuru,1,-11.025417,-38.7565,7,,,,,,,,,,,,,,,,,,,2875.42857143,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,16000
-38.5125829999999,-11.097472,117,248,ITPITP600,BA,INGÁ,Rio Itapicuru,1,-11.097472,-38.512583,7,,,,,,,,,,,,,,,,,,,592.14285714,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,2400
-38.2549999999999,-11.3218889999999,118,249,ITPITP700,BA,INGÁ,Rio Itapicuru,1,-11.321889,-38.255,7,,,,,,,,,,,,,,,,,,,432.57142857,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,1300
-37.901778,-11.688778,119,250,ITPITP800,BA,INGÁ,Rio Itapicuru,1,-11.688778,-37.901778,7,,,,,,,,,,,,,,,,,,,321.85714286,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,1300
-37.631278,-11.8076389999999,120,251,ITPITP900,BA,INGÁ,Rio Itapicuru,1,-11.807639,-37.631278,7,,,,,,,,,,,,,,,,,,,432.57142857,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,1300
-37.666388,-11.9541659999999,121,252,ITPITR900,BA,INEMA,Itariri,1,-11.954166,-37.666388,7,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,2400
-39.716111,-10.6511389999999,122,253,ITPJCI050,BA,INGÁ,Rio Jacurici,1,-10.651139,-39.716111,6,,,,,,,,,,,,,,,,,,,176.33333333,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,330
-40.5574999999999,-11.1872999999999,123,254,ITPLAS001,BA,INEMA,Lagoa Antonio Teixeira Sobrinho,2,-11.1873,-40.5575,2,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,230
-37.570556,-11.6933329999999,124,256,ITPPIR900,BA,INEMA,Pirangi,1,-11.693333,-37.570556,7,,,,,,,,,,,,,,,,,,,841.71428571,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,3000
-40.507306,-11.164889,125,259,ITPROU050,BA,INGÁ,Rio do Ouro,1,-11.164889,-40.507306,5,,,,,,,,,,,,,,,,,,,3276.8,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,16000
-40.4981999999999,-10.8224,126,260,ITPSMB300,BA,INEMA,Sambaíba,1,-10.8224,-40.4982,4,,,,,,,,,,,,,,,,,,,6225,,,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,,9200
-40.198686,-15.857425,127,261,JQHCST050,BA,INEMA,Ribeirão do Salto,1,-15.857425,-40.198686,3,,,,,,,,,,,,,,,,,,1776.66666667,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,4500,
-39.921417,-16.009083,128,262,JQHJQH200,BA,INGÁ,Rio Jequitinhonha,1,-16.009083,-39.921417,6,,,,,,,,,,,,,,,,,,,1199.66666667,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,5400
-39.559,-15.9469999999999,129,263,JQHJQH500,BA,INGÁ,Rio Jequitinhonha,1,-15.947,-39.559,6,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,130
-39.395278,-16.0436109999999,130,264,JQHJQH525,BA,INEMA,Jequitinhonha,1,-16.043611,-39.395278,6,,,,,,,,,,,,,,,,,,,1475,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,5400
-39.1215829999999,-15.8724999999999,131,265,JQHJQH600,BA,INGÁ,Rio Jequitinhonha,1,-15.8725,-39.121583,3,,,,,,,,,,,,,,,,,,,285,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,640
-38.96,-15.8383889999999,132,266,JQHJQH700,BA,INGÁ,Rio Jequitinhonha,1,-15.838389,-38.96,3,,,,,,,,,,,,,,,,,,,11466.66666667,,,,,,,,,,,,,,,,,,,9200,,,,,,,,,,,,,,,,,,,16000
-39.60556,-16.091,133,267,JQHLIM600,BA,INEMA,Limoeiro,1,-16.091,-39.60556,6,,,,,,,,,,,,,,,,,,,16000,,,,,,,,,,,,,,,,,,,16000,,,,,,,,,,,,,,,,,,,16000
-39.34475,-14.648472,134,269,LESALM200,BA,INGÁ,Rio Almada,1,-14.648472,-39.34475,5,,,,,,,,,,,,,,,,,,,4099.6,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,16000
-39.1897499999999,-14.655139,135,270,LESALM300,BA,INGÁ,Rio Almada,1,-14.655139,-39.18975,6,,,,,,,,,,,,,,,,,,,8293.33333333,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,16000
-40.071444,-15.120333,136,272,LESCOL200,BA,INGÁ,Rio Colônia,1,-15.120333,-40.071444,6,,,,,,,,,,,,,,,,,,,13733.33333333,,,,,,,,,,,,,,,,,,,2400,,,,,,,,,,,,,,,,,,,16000
-39.7234,-15.144167,137,273,LESCOL300,BA,INGÁ,Rio Colônia,1,-15.144167,-39.7234,3,,,,,,,,,,,,,,,,,,,5573.33333333,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,16000
-39.084444,-14.7461109999999,138,274,LESIGP001,BA,INEMA,Barragem do Iguapé,2,-14.746111,-39.084444,6,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,45
-39.141361,-14.6198059999999,139,276,LESLEN500,BA,INEMA,Lagoa Encantada,2,-14.619806,-39.141361,6,,,,,,,,,,,,,,,,,,,460.5,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,1300
-39.057778,-15.1744439999999,140,277,LESMRM600,BA,INEMA,Maruim,1,-15.174444,-39.057778,6,,,,,,,,,,,,,,,,,,,90.66666667,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,230
-39.4276389999999,-14.898,141,278,LESRCH500,BA,INGÁ,Rio Cachoeira,1,-14.898,-39.427639,6,,,,,,,,,,,,,,,,,,,7615,,,,,,,,,,,,,,,,,,,490,,,,,,,,,,,,,,,,,,,16000
-39.270028,-14.7883889999999,142,279,LESRCH700,BA,INGÁ,Rio Cachoeira,1,-14.788389,-39.270028,6,,,,,,,,,,,,,,,,,,,16000,,,,,,,,,,,,,,,,,,,16000,,,,,,,,,,,,,,,,,,,16000
-39.152722,-14.802444,143,280,LESRCH800,BA,INGÁ,Rio Cachoeira,1,-14.802444,-39.152722,6,,,,,,,,,,,,,,,,,,,291.33333333,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,460
-39.949083,-14.9554719999999,144,281,LESSLD100,BA,INGÁ,Rio Salgado,1,-14.955472,-39.949083,4,,,,,,,,,,,,,,,,,,,1347.5,,,,,,,,,,,,,,,,,,,790,,,,,,,,,,,,,,,,,,,2200
-39.718667,-14.904806,145,282,LESSLD200,BA,INGÁ,Rio Salgado,1,-14.904806,-39.718667,6,,,,,,,,,,,,,,,,,,,329.66666667,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,490
-39.5019169999999,-14.8740559999999,146,283,LESSLD400,BA,INGÁ,Rio Salgado,1,-14.874056,-39.501917,6,,,,,,,,,,,,,,,,,,,1001.66666667,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,3500
-39.650833,-14.8094439999999,147,284,LESSLM500,BA,INEMA,Salomé,1,-14.809444,-39.650833,6,,,,,,,,,,,,,,,,,,,458,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,790
-39.330122,-15.426687,148,285,LESSPE200,BA,INEMA,São Pedro,1,-15.426687,-39.330122,5,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,640
-39.0429399999999,-14.3989999999999,149,286,LESTIJ800,BA,INEMA,Tijuípe,1,-14.399,-39.04294,6,,,,,,,,,,,,,,,,,,,524.66666667,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,2400
-39.326139,-15.0732219999999,150,287,LESUNA100,BA,INGÁ,Rio Una,1,-15.073222,-39.326139,6,,,,,,,,,,,,,,,,,,,6616.66666667,,,,,,,,,,,,,,,,,,,1300,,,,,,,,,,,,,,,,,,,16000
-39.0636939999999,-15.297389,151,288,LESUNA400,BA,INGÁ,Rio Una,1,-15.297389,-39.063694,6,,,,,,,,,,,,,,,,,,,6153.33333333,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,16000
-40.2024999999999,-17.8955999999999,152,290,MCRLSC001,BA,INEMA,Mucuri,1,-17.8956,-40.2025,4,,,,,,,,,,,,,,,,,,,4097.5,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,16000
-40.012222,-17.9825,153,291,MCRMCR200,BA,INEMA,Mucuri,1,-17.9825,-40.012222,4,,,,,,,,,,,,,,,,,,,254.5,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,790
-39.893222,-18.0991109999999,154,292,MCRMCR400,BA,INGÁ,Mucuri,1,-18.099111,-39.893222,5,,,,,,,,,,,,,,,,,,,657.6,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,1700
-39.88778,-9.58099999999996,155,293,MRRCRC500,BA,INEMA,Curaçá,1,-9.581,-39.88778,6,,,,,,,,,,,,,,,,,,,517.66666667,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,2400
-39.9372779999999,-9.11527799999993,156,294,MRRCRC800,BA,INGÁ,Curaçá,1,-9.115278,-39.937278,6,,,,,,,,,,,,,,,,,,,3253,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,16000
-40.5531389999999,-9.46158299999996,157,295,MRRRSF700,BA,INGÁ,Rio São Francisco,1,-9.461583,-40.553139,6,,,,,,,,,,,,,,,,,,,2021.33333333,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,9200
-40.474389,-9.42141699999996,158,296,MRRRSF730,BA,INGÁ,Rio São Francisco,1,-9.421417,-40.474389,6,,,,,,,,,,,,,,,,,,,2491,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,9200
-40.3163329999999,-9.29286099999996,159,297,MRRRSF750,BA,INGÁ,Rio São Francisco,1,-9.292861,-40.316333,6,,,,,,,,,,,,,,,,,,,3406.33333333,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,16000
-40.099778,-9.09352799999994,160,298,MRRRSF780,BA,INGÁ,Rio São Francisco,1,-9.093528,-40.099778,6,,,,,,,,,,,,,,,,,,,794.66666667,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,2400
-39.9095,-8.98913899999997,161,299,MRRRSF850,BA,INGÁ,Rio São Francisco,1,-8.989139,-39.9095,6,,,,,,,,,,,,,,,,,,,4905,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,16000
-39.248056,-8.62611099999998,162,300,MRRRSF870,BA,INGÁ,Rio São Francisco,1,-8.626111,-39.248056,6,,,,,,,,,,,,,,,,,,,1506,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,5400
-39.113556,-8.71922199999995,163,301,MRRRSF900,BA,INGÁ,Rio São Francisco,1,-8.719222,-39.113556,6,,,,,,,,,,,,,,,,,,,726.66666667,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,2400
-38.7630559999999,-8.83916699999997,164,302,MRRRSF920,BA,INEMA,São Francisco,2,-8.839167,-38.763056,6,,,,,,,,,,,,,,,,,,,324,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,1400
-38.306889,-9.15349999999995,165,303,MRRRSF950,BA,INGÁ,Rio São Francisco,1,-9.1535,-38.306889,6,,,,,,,,,,,,,,,,,,,67.33333333,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,270
-38.235694,-9.40111099999996,166,304,MRRRSF980,BA,INGÁ,Rio São Francisco,1,-9.401111,-38.235694,6,,,,,,,,,,,,,,,,,,,4521.66666667,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,16000
-38.198833,-9.41952799999996,167,305,MRRRSF990,BA,INGÁ,Rio São Francisco,1,-9.419528,-38.198833,6,,,,,,,,,,,,,,,,,,,812.5,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,3500
-40.5703099999999,-17.252,168,306,PIJALB050,BA,INEMA,Alcobaça,1,-17.252,-40.57031,5,,,,,,,,,,,,,,,,,,,4988,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,16000
-40.2307499999999,-17.373056,169,307,PIJALB200,BA,INEMA,Alcobaça,1,-17.373056,-40.23075,6,,,,,,,,,,,,,,,,,,,4298.33333333,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,16000
-40.21556,-17.377,170,308,PIJALB230,BA,INEMA,Alcobaça,1,-17.377,-40.21556,6,,,,,,,,,,,,,,,,,,,12150,,,,,,,,,,,,,,,,,,,3500,,,,,,,,,,,,,,,,,,,16000
-39.6456669999999,-17.51325,171,309,PIJALB500,BA,INGÁ,Alcobaça,1,-17.51325,-39.645667,6,,,,,,,,,,,,,,,,,,,3286.66666667,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,9200
-39.427361,-17.5053609999999,172,310,PIJALB700,BA,INGÁ,Alcobaça,1,-17.505361,-39.427361,6,,,,,,,,,,,,,,,,,,,363,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,790
-39.22361,-17.5339999999999,173,311,PIJALB900,BA,INEMA,Alcobaça,1,-17.534,-39.22361,6,,,,,,,,,,,,,,,,,,,1791.66666667,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,9200
-39.2533329999999,-17.3108329999999,174,313,PIJJUC900,BA,INEMA,Jucuruçu,1,-17.310833,-39.253333,6,,,,,,,,,,,,,,,,,,,3071.33333333,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,16000
-39.8413399999999,-16.83831,175,314,PIJJUN250,BA,INGÁ,Jucuruçu-Braço Norte,1,-16.83831,-39.84134,4,,,,,,,,,,,,,,,,,,,8472.5,,,,,,,,,,,,,,,,,,,790,,,,,,,,,,,,,,,,,,,16000
-39.5445,-17.045111,176,315,PIJJUN400,BA,INGÁ,Jucuruçu-Braço Norte,1,-17.045111,-39.5445,6,,,,,,,,,,,,,,,,,,,2334.66666667,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,5400
-39.621417,-17.247917,177,316,PIJJUS400,BA,INGÁ,Jucuruçu-Braço Sul,1,-17.247917,-39.621417,6,,,,,,,,,,,,,,,,,,,8205,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,16000
-39.7876939999999,-17.812694,178,317,PIJPRP400,BA,INGÁ,Peruípe,1,-17.812694,-39.787694,5,,,,,,,,,,,,,,,,,,,3352,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,16000
-42.696389,-11.971111,179,321,PMIGRD500,BA,INEMA,Riacho Grande,1,-11.971111,-42.696389,3,,,,,,,,,,,,,,,,,,92.66666667,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,130,
-42.1297,-13.3964,180,323,PMIMRF800,BA,INEMA,Morro do Fogo,1,-13.3964,-42.1297,3,,,,,,,,,,,,,,,,,,,2076.66666667,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,3500
-42.14453,-13.4179999999999,181,324,PMIPMI100,BA,INEMA,Paramirim,1,-13.418,-42.14453,6,,,,,,,,,,,,,,,,,,,1111.66666667,,,,,,,,,,,,,,,,,,,390,,,,,,,,,,,,,,,,,,,2400
-42.288889,-13.3280559999999,182,325,PMIPMI200,BA,INEMA,Paramirim,1,-13.328056,-42.288889,6,,,,,,,,,,,,,,,,,,,708.83333333,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,2300
-42.7642999999999,-12.2494,183,326,PMIPMI700,BA,INGÁ,Rio Paramirim,1,-12.2494,-42.7643,2,,,,,,,,,,,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,490,,,,,,,,,,,,,,,,,,,3500
-43.222639,-12.187194,184,327,PMIRSF350,BA,INGÁ,Rio São Francisco,1,-12.187194,-43.222639,5,,,,,,,,,,,,,,,,,,,4470,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,16000
-43.1210829999999,-11.0821109999999,185,328,PMIRSF450,BA,INGÁ,Rio São Francisco,1,-11.082111,-43.121083,5,,,,,,,,,,,,,,,,,,,1119.6,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,2900
-42.7267219999999,-10.8133329999999,186,329,PMIRSF470,BA,INGÁ,Rio São Francisco,1,-10.813333,-42.726722,6,,,,,,,,,,,,,,,,,,,404.66666667,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,1300
-39.660833,-15.430833,187,330,PRDAGP100,BA,INEMA,Água Preta,1,-15.430833,-39.660833,5,,,,,,,,,,,,,,,,,,,299.6,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,790
-40.248611,-15.235833,188,331,PRDCGR300,BA,INEMA,Catolé Grande,1,-15.235833,-40.248611,6,,,,,,,,,,,,,,,,,,,6283.33333333,,,,,,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,16000
-40.237833,-15.2614439999999,189,332,PRDCGR400,BA,INGÁ,Catolé Grande,1,-15.261444,-40.237833,6,,,,,,,,,,,,,,,,,,,13733.33333333,,,,,,,,,,,,,,,,,,,2400,,,,,,,,,,,,,,,,,,,16000
-40.2377769999999,-15.261388,190,333,PRDCGR600,BA,INEMA,Catolé Grande,1,-15.261388,-40.237777,6,,,,,,,,,,,,,,,,,,,14233.33333333,,,,,,,,,,,,,,,,,,,5400,,,,,,,,,,,,,,,,,,,16000
-40.87028,-14.9033299999999,191,334,PRDCLB100,BA,INGÁ,Córrego lagoa de Baixo,1,-14.90333,-40.87028,6,,,,,,,,,,,,,,,,,,,3698.33333333,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,16000
-40.04583,-15.6539999999999,192,335,PRDJUN500,BA,INEMA,Córrego Jundiá,1,-15.654,-40.04583,6,,,,,,,,,,,,,,,,,,,16000,,,,,,,,,,,,,,,,,,,16000,,,,,,,,,,,,,,,,,,,16000
-40.430833,-15.564444,193,336,PRDMAC900,BA,INEMA,Macarani,1,-15.564444,-40.430833,6,,,,,,,,,,,,,,,,,,,11198.33333333,,,,,,,,,,,,,,,,,,,790,,,,,,,,,,,,,,,,,,,16000
-40.447778,-15.549722,194,337,PRDMAJ500,BA,INEMA,Manjerona,1,-15.549722,-40.447778,6,,,,,,,,,,,,,,,,,,,4328,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,16000
-40.2591669999999,-15.6144439999999,195,338,PRDPAL700,BA,INEMA,Córrego Palmeira,1,-15.614444,-40.259167,6,,,,,,,,,,,,,,,,,,,14233.33333333,,,,,,,,,,,,,,,,,,,5400,,,,,,,,,,,,,,,,,,,16000
-39.500278,-15.4269439999999,196,339,PRDPAN600,BA,INEMA,Panelão,1,-15.426944,-39.500278,6,,,,,,,,,,,,,,,,,,,11650,,,,,,,,,,,,,,,,,,,2400,,,,,,,,,,,,,,,,,,,16000
-41.237111,-15.513139,197,341,PRDPRD200,BA,INGÁ,Rio Pardo,1,-15.513139,-41.237111,6,,,,,,,,,,,,,,,,,,,3423.33333333,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,16000
-40.626389,-15.2754169999999,198,342,PRDPRD300,BA,INGÁ,Rio Pardo,1,-15.275417,-40.626389,6,,,,,,,,,,,,,,,,,,,7288.33333333,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,16000
-40.066111,-15.391111,199,343,PRDPRD350,BA,INEMA,Pardo,1,-15.391111,-40.066111,4,,,,,,,,,,,,,,,,,,,4677.5,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,16000
-39.867667,-15.52075,200,344,PRDPRD400,BA,INGÁ,Rio Pardo,1,-15.52075,-39.867667,6,,,,,,,,,,,,,,,,,,,8840,,,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,,,,,,,16000
-39.7217699999999,-15.56024,201,345,PRDPRD430,BA,INGÁ,Rio Pardo,1,-15.56024,-39.72177,6,,,,,,,,,,,,,,,,,,,254.66666667,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,1100
-39.4100999999999,-15.57985,202,346,PRDPRD500,BA,INGÁ,Rio Pardo,1,-15.57985,-39.4101,6,,,,,,,,,,,,,,,,,,,1166.66666667,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,5400
-39.304472,-15.5685559999999,203,347,PRDPRD600,BA,INGÁ,Rio Pardo,1,-15.568556,-39.304472,6,,,,,,,,,,,,,,,,,,,3350,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,16000
-39.055944,-15.66275,204,348,PRDPRD800,BA,INGÁ,Rio Pardo,1,-15.66275,-39.055944,6,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,790
-40.6270299999999,-15.2314999999999,205,349,PRDVRG100,BA,INEMA,Verruga,1,-15.2315,-40.62703,6,,,,,,,,,,,,,,,,,,,3153.33333333,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,16000
-41.391111,-13.2630559999999,206,350,PRGAPE001,BA,INEMA,Barragem do Apertado,2,-13.263056,-41.391111,5,,,,,,,,,,,,,,,,,,,115.6,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,330
-41.4030559999999,-13.1883329999999,207,351,PRGAPE002,BA,INEMA,Barragem do Apertado,2,-13.188333,-41.403056,5,,,,,,,,,,,,,,,,,,,316.8,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,1300
-41.4408329999999,-13.076944,208,352,PRGAPE003,BA,INEMA,Barragem do Apertado,2,-13.076944,-41.440833,5,,,,,,,,,,,,,,,,,,,18.8,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,20
-41.6206,-12.2511,209,355,PRGARG700,BA,INEMA,Riacho Água de Rega,1,-12.2511,-41.6206,6,,,,,,,,,,,,,,,,,,,3697.5,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,16000
-39.05236,-12.432,210,356,PRGBCV001,BA,INEMA,Barragem Pedra do Cavalo,2,-12.432,-39.05236,6,,,,,,,,,,,,,,,,,,,468,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,2400
-39.1826399999999,-12.502,211,357,PRGBCV002,BA,INEMA,Barragem Pedra do Cavalo,2,-12.502,-39.18264,6,,,,,,,,,,,,,,,,,,,331.33333333,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,1300
-39.2672699999999,-12.5429999999999,212,358,PRGBCV003,BA,INEMA,Barragem Pedra do Cavalo,2,-12.543,-39.26727,6,,,,,,,,,,,,,,,,,,,3649,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,16000
-39.0279399999999,-12.54,213,359,PRGBCV004,BA,INEMA,Barragem França,2,-12.54,-39.02794,6,,,,,,,,,,,,,,,,,,,1031.83333333,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,5400
-40.59889,-11.564,214,360,PRGBFR001,BA,INEMA,Barragem França,2,-11.564,-40.59889,6,,,,,,,,,,,,,,,,,,,647.33333333,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,2400
-40.66694,-11.566,215,361,PRGBFR002,BA,INEMA,Barragem França,2,-11.566,-40.66694,6,,,,,,,,,,,,,,,,,,,171.16666667,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,700
-40.6324999999999,-11.561,216,362,PRGBFR003,BA,INEMA,Barragem São José,2,-11.561,-40.6325,6,,,,,,,,,,,,,,,,,,,285.33333333,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,1400
-41.1999999999999,-12.3514,217,363,PRGBON900,BA,INEMA,Bonito,1,-12.3514,-41.2,6,,,,,,,,,,,,,,,,,,,4221,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,16000
-40.04576,-11.526,218,364,PRGBSJ001,BA,INEMA,Barragem São José,2,-11.526,-40.04576,6,,,,,,,,,,,,,,,,,,,27.66666667,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,45
-40.1199999999999,-11.5219999999999,219,366,PRGBSJ003,BA,INEMA,Curimataí,1,-11.522,-40.12,6,,,,,,,,,,,,,,,,,,,2349.33333333,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,13000
-39.306611,-12.3281939999999,220,367,PRGCMT400,BA,INGÁ,Rio Crumatai,1,-12.328194,-39.306611,5,,,,,,,,,,,,,,,,,,,872.8,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,3500
-41.7877999999999,-12.6967,221,368,PRGCOC200,BA,INGÁ,Rio Cochó,1,-12.6967,-41.7878,2,,,,,,,,,,,,,,,,,,,3200,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,5400
-41.756944,-12.425556,222,369,PRGCOC400,BA,INEMA,Cochó,1,-12.425556,-41.756944,3,,,,,,,,,,,,,,,,,,,2370,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,3500
-39.9339199999999,-12.5139399999999,223,370,PRGCVI500,BA,INGÁ,Rio Capivari,1,-12.51394,-39.93392,4,,,,,,,,,,,,,,,,,,,1717.5,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,5400
